Gene(s)	circID	combo	predictor	geneID	no_parent_regressed	parent_regressed	delta_parent	no_parent_regressed_rank	parent_regressed_rank	Exon1	Exon2	Strand	SpliceType	molecule__cRNA	cis_trans__cRNA	mean_beta__cRNA	max_beta__cRNA	min_beta__cRNA	sd_beta__cRNA	lower_beta__cRNA	middle_beta__cRNA	upper_beta__cRNA	num_SNP_feature__cRNA	num_feature__cRNA	average_SNP_position__cRNA	SNP_chr__cRNA	molecule__mRNA	cis_trans__mRNA	mean_beta__mRNA	max_beta__mRNA	min_beta__mRNA	sd_beta__mRNA	lower_beta__mRNA	middle_beta__mRNA	upper_beta__mRNA	num_SNP_feature__mRNA	num_feature__mRNA	average_SNP_position__mRNA	SNP_chr__mRNA	common_or_uncommon	opposite_QTL_effect	mRNA	cRNA	trait	mRNA_mlog10_pval	cRNA_mlog10_pval	method	is_cRNA_coloc_greater
AGTPBP1	chr9:88284400-88327481	chr9:88284400-88327481_TcellRedefRatio_ActivatedCD8_Treg_Ratio	TcellRedefRatio_ActivatedCD8_Treg_Ratio	AGTPBP1	-0.0535142397457721	-0.0619873471221135	0.00847310737634142	10	9	2	8	-	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AGTPBP1	chr9:88233898-88248289	chr9:88233898-88248289_ImmCellRatio_T_Bcell_Ratio	ImmCellRatio_T_Bcell_Ratio	AGTPBP1	-0.121359256425655	-0.117207795041595	-0.00415146138406024	1	1	13	16	-	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AHSA2	chr2:61406116-61413632	chr2:61406116-61413632_TcellRedefRatio_Th2_Th1Th17_Ratio	TcellRedefRatio_Th2_Th1Th17_Ratio	AHSA2	0.060346096698934	0.061209076083821	-0.000862979384887011	3	4	1	4	+	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.017358e-06	0.195594	UC	5.39605946513247	0.708644471669368	MetaXCan	no
AHSA2	chr2:61406116-61413632	chr2:61406116-61413632_TcellRedefRatio_Th2_Th1Th17_Ratio	TcellRedefRatio_Th2_Th1Th17_Ratio	AHSA2	0.060346096698934	0.061209076083821	-0.000862979384887011	3	4	1	4	+	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.676178e-07	0.06082439	IBD	6.77567986380061	1.21592223785892	MetaXCan	no
AHSA2	chr2:61406116-61413632	chr2:61406116-61413632_TcellRedefRatio_Th2_Th1Th17_Ratio	TcellRedefRatio_Th2_Th1Th17_Ratio	AHSA2	0.060346096698934	0.061209076083821	-0.000862979384887011	3	4	1	4	+	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0002530075	0.06792728	CD	3.59686660467265	1.16795577543785	MetaXCan	no
AKAP10	chr17:19861327-19861884	chr17:19861327-19861884_TcellRedef_CD4RApos_CD8	TcellRedef_CD4RApos_CD8	AKAP10	NA	0.0191965311804734	NA	NA	4	4	1	-	Exon-Exon	circle	cis	0.350873113701462	0.535853496063187	-0.382514616493339	0.10220756951803	0.357962885188775	0.376569586918692	0.376916559665482	66	1	19847181.5	17	linear	cis	0.481519764456032	1.38382887955669	-0.437372597685691	0.282204910209363	0.410344398712658	0.439185163190592	0.441129030020058	66	1	19847181.5	17	common	no	0.0243777	0.51973128	IBD	1.6130072718279	0.284221144399793	MetaXCan	no
AKAP10	chr17:19861327-19861884	chr17:19861327-19861884_TcellRedef_CD4RApos_CD8	TcellRedef_CD4RApos_CD8	AKAP10	NA	0.0191965311804734	NA	NA	4	4	1	-	Exon-Exon	circle	cis	0.269982126160532	0.298208954041627	0.232571225211559	0.0337688948602036	0.255868712219985	0.279166199228411	0.288687576635019	3	1	19857800	17	linear	cis	0.609167058537079	8.90054898857691	-0.746708471341085	0.790960130305087	0.269948435582381	0.427127863389695	1.24927780952133	680	1	20102154	17	uncommon	no	0.0243777	0.51973128	IBD	1.6130072718279	0.284221144399793	MetaXCan	no
AKAP7	chr6:131466425-131490413	chr6:131466425-131490413_ImmCellRatio_T_Bcell_Ratio	ImmCellRatio_T_Bcell_Ratio	AKAP7	-0.0647556171690653	-0.062829174233935	-0.00192644293513029	13	15	2	4	+	Exon-Exon	circle	cis	-0.257732230354752	-0.257732230354752	-0.257732230354752	NA	-0.257732230354752	-0.257732230354752	-0.257732230354752	1	1	131478588	6	linear	cis	0.034658045430024	0.357222158598992	-0.430524293276715	0.310899500528161	-0.275898570237405	0.25293148075131	0.2617005207661	24	1	131459885.5	6	uncommon	yes	NA	NA	NA	NA	NA	NA	NA
AKAP7	chr6:131466425-131490413	chr6:131466425-131490413_ImmCellRatio_T_Bcell_Ratio	ImmCellRatio_T_Bcell_Ratio	AKAP7	-0.0647556171690653	-0.062829174233935	-0.00192644293513029	13	15	2	4	+	Exon-Exon	circle	cis	-0.332880466106486	-0.241433401939113	-0.366053988570269	0.0464273781376645	-0.360797370812637	-0.357829858142581	-0.334386730182699	23	1	131473829	6	linear	cis	-0.457411428088999	-0.265697868783802	-0.548052232036491	0.106714954908014	-0.524597146349983	-0.514327261511144	-0.436230820574037	23	1	131473829	6	common	no	NA	NA	NA	NA	NA	NA	NA
AKAP7	chr6:131481199-131490413	chr6:131481199-131490413_ImmCellRatio_cDC_pDC_Ratio	ImmCellRatio_cDC_pDC_Ratio	AKAP7	-0.0355636948713514	-0.054271174664934	0.0187074797935825	10	12	3	4	+	Exon-Exon	circle	cis	-0.257732230354752	-0.257732230354752	-0.257732230354752	NA	-0.257732230354752	-0.257732230354752	-0.257732230354752	1	1	131478588	6	linear	cis	0.034658045430024	0.357222158598992	-0.430524293276715	0.310899500528161	-0.275898570237405	0.25293148075131	0.2617005207661	24	1	131459885.5	6	uncommon	yes	NA	NA	NA	NA	NA	NA	NA
AKAP7	chr6:131481199-131490413	chr6:131481199-131490413_ImmCellRatio_cDC_pDC_Ratio	ImmCellRatio_cDC_pDC_Ratio	AKAP7	-0.0355636948713514	-0.054271174664934	0.0187074797935825	10	12	3	4	+	Exon-Exon	circle	cis	-0.332880466106486	-0.241433401939113	-0.366053988570269	0.0464273781376645	-0.360797370812637	-0.357829858142581	-0.334386730182699	23	1	131473829	6	linear	cis	-0.457411428088999	-0.265697868783802	-0.548052232036491	0.106714954908014	-0.524597146349983	-0.514327261511144	-0.436230820574037	23	1	131473829	6	common	no	NA	NA	NA	NA	NA	NA	NA
AKAP7	chr6:131466425-131520713	chr6:131466425-131520713_TcellRedefRatio_MemoryCD4_Treg_Ratio	TcellRedefRatio_MemoryCD4_Treg_Ratio	AKAP7	NA	-0.0316644999569309	NA	NA	2	2	5	+	Exon-Exon	circle	cis	-0.257732230354752	-0.257732230354752	-0.257732230354752	NA	-0.257732230354752	-0.257732230354752	-0.257732230354752	1	1	131478588	6	linear	cis	0.034658045430024	0.357222158598992	-0.430524293276715	0.310899500528161	-0.275898570237405	0.25293148075131	0.2617005207661	24	1	131459885.5	6	uncommon	yes	NA	NA	NA	NA	NA	NA	NA
AKAP7	chr6:131466425-131520713	chr6:131466425-131520713_TcellRedefRatio_MemoryCD4_Treg_Ratio	TcellRedefRatio_MemoryCD4_Treg_Ratio	AKAP7	NA	-0.0316644999569309	NA	NA	2	2	5	+	Exon-Exon	circle	cis	-0.332880466106486	-0.241433401939113	-0.366053988570269	0.0464273781376645	-0.360797370812637	-0.357829858142581	-0.334386730182699	23	1	131473829	6	linear	cis	-0.457411428088999	-0.265697868783802	-0.548052232036491	0.106714954908014	-0.524597146349983	-0.514327261511144	-0.436230820574037	23	1	131473829	6	common	no	NA	NA	NA	NA	NA	NA	NA
AKR1E2	chr10:4872867-4915499	chr10:4872867-4915499_ImmunePanel_B_cells	ImmunePanel_B_cells	AKR1E2	-0.115318691501412	-0.0877764407272267	-0.0275422507741856	12	16	2	9	+	Exon-Intron	circle	cis	-0.0430397175117285	0.27796205725212	-0.560036522244754	0.362814239014054	-0.490848969925472	0.245636335563749	0.250733588596114	34	1	4895402.5	10	linear	cis	-0.0178284452858587	0.582702136127603	-0.942183297652542	0.70400274939663	-0.89846403394102	0.538087189735779	0.563821395026527	34	1	4895402.5	10	common	no	NA	NA	NA	NA	NA	NA	NA
AKR1E2/AKR1C1	chr10:4872867-4950612	chr10:4872867-4950612_TcellRedef_Th2_CCR4pos	TcellRedef_Th2_CCR4pos	AKR1E2/AKR1C1	-0.123532064663806	-0.147216787621185	0.0236847229573784	2	2	2	2	+	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AL022476.2/TTLL1	chr22:43435786-43442579	chr22:43435786-43442579_ImmunePanel_T_cells	ImmunePanel_T_cells	AL022476.2/TTLL1	0.168028862741597	0.168028862741597	0	1	1	1	10	+/-	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AL627171.2/NEMF	chr14:50292585-50298079	chr14:50292585-50298079_ImmunePanel_CD1c_DC	ImmunePanel_CD1c_DC	AL627171.2/NEMF	0.0540938252657369	0.0540938252657369	0	17	17	1	11	+/-	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ALAS2	chrX:55035606-55035769	chrX:55035606-55035769_TcellRedef_Th1Th17	TcellRedef_Th1Th17	ALAS2	0.113032211877438	0.129440246376295	-0.0164080344988571	6	5	11	11	-	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ALG6	chr1:63877597-63894472	chr1:63877597-63894472_IBD_severity_3levels.yMild_IBD	IBD_severity_3levels.yMild_IBD	ALG6	0.0620775437979164	0.0597432370242885	0.00233430677362796	9	11	8	1	+	Exon-Exon	circle	cis	0.269690097546805	0.269690097546805	0.269690097546805	NA	0.269690097546805	0.269690097546805	0.269690097546805	1	1	63982383	1	linear	cis	0.283772315456637	0.283772315456637	0.283772315456637	NA	0.283772315456637	0.283772315456637	0.283772315456637	1	1	63982383	1	common	no	NA	NA	NA	NA	NA	NA	NA
ALG6	chr1:63877597-63894472	chr1:63877597-63894472_IBD_severity_3levels.yMild_IBD	IBD_severity_3levels.yMild_IBD	ALG6	0.0620775437979164	0.0597432370242885	0.00233430677362796	9	11	8	1	+	Exon-Exon	circle	cis	-0.216890925417294	0.338552477832783	-0.378922305841035	0.182613686094266	-0.282417824276825	-0.280534567811217	-0.274548776556909	174	1	63953632.5	1	linear	cis	0.265165482475033	0.553599765358103	-0.592434521285571	0.232676428749181	0.348439906246577	0.350168282844841	0.355026448037228	216	1	63964312.5	1	uncommon	yes	NA	NA	NA	NA	NA	NA	NA
ALS2CR12	chr2:202163961-202228896	chr2:202163961-202228896_IBD_severity_3levels.yMild_IBD	IBD_severity_3levels.yMild_IBD	ALS2CR12	0.0988774716341794	0.0943685007552838	0.00450897087889555	5	6	1	11	-	Exon-Intron	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ALS2CR12	chr2:202195193-202228896	chr2:202195193-202228896_ImmCellRatio_Eosinophil_Basophil_Ratio	ImmCellRatio_Eosinophil_Basophil_Ratio	ALS2CR12	-0.054117546428294	NA	NA	13	NA	1	8	-	Exon-Intron	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ALS2CR12	chr2:202195193-202228896	chr2:202195193-202228896_ImmCellRatio_MonocytesCD14high_CD16high_Ratio	ImmCellRatio_MonocytesCD14high_CD16high_Ratio	ALS2CR12	NA	0.0414180491897986	NA	NA	17	1	8	-	Exon-Intron	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ALS2CR12	chr2:202207093-202216174	chr2:202207093-202216174_TcellRedefRatio_Th2_Th1Th17_Ratio	TcellRedefRatio_Th2_Th1Th17_Ratio	ALS2CR12	0.0790857181286412	0.0727332056535211	0.00635251247512007	2	3	1	6	-	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AMD1	chr6:111208708-111211559	chr6:111208708-111211559_ImmCellRatio_cDC_pDC_Ratio	ImmCellRatio_cDC_pDC_Ratio	AMD1	0.0489777913861612	0.043187233518182	0.00579055786797922	11	11	2	4	+	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AMFR	chr16:56419831-56423287	chr16:56419831-56423287_TcellRedef_CD4_Tcells	TcellRedef_CD4_Tcells	AMFR	NA	-0.0231136586243672	NA	NA	3	9	2	-	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AMY2B	chr1:104108057-104118162	chr1:104108057-104118162_ImmunePanel_NLR	ImmunePanel_NLR	AMY2B	-0.162883144806312	-0.154809144674155	-0.00807400013215748	1	2	1	9	+	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ANK1	chr8:41518948-41519459	chr8:41518948-41519459_ImmCellRatio_T_NKcell_Ratio	ImmCellRatio_T_NKcell_Ratio	ANK1	0.0585358156046445	0.0505095406909142	0.00802627491373024	10	13	19	19	-	Exon-Exon	circle	cis	-0.476258105084207	-0.295475106334322	-0.657041103834092	0.255665768678566	-0.566649604459149	-0.476258105084207	-0.385866605709265	2	1	41633377.5	8	linear	cis	-0.402087517413052	-0.242474219555927	-0.561700815270178	0.225727290564643	-0.481894166341615	-0.402087517413052	-0.32228086848449	2	1	41633377.5	8	common	no	0.64351884	0.03744384	IBD	0.191438733937114	1.42661961919425	MetaXCan	yes
ANK1	chr8:41518948-41519459	chr8:41518948-41519459_ImmCellRatio_T_NKcell_Ratio	ImmCellRatio_T_NKcell_Ratio	ANK1	0.0585358156046445	0.0505095406909142	0.00802627491373024	10	13	19	19	-	Exon-Exon	circle	cis	-0.476258105084207	-0.295475106334322	-0.657041103834092	0.255665768678566	-0.566649604459149	-0.476258105084207	-0.385866605709265	2	1	41633377.5	8	linear	cis	-0.402087517413052	-0.242474219555927	-0.561700815270178	0.225727290564643	-0.481894166341615	-0.402087517413052	-0.32228086848449	2	1	41633377.5	8	common	no	0.53411241	0.02827069	CD	0.272367331164158	1.54866359159766	MetaXCan	yes
ANK1	chr8:41550166-41550719	chr8:41550166-41550719_ImmunePanel_Neutrophils	ImmunePanel_Neutrophils	ANK1	NA	0	NA	NA	89	31	4	-	Exon-Exon	circle	cis	-0.194712822157657	0.61843893268664	-0.864974189680757	0.344182074821781	-0.426816136105323	-0.289914767515926	0.246563940582794	199	1	41616879	8	linear	cis	-0.0226202598081159	0.298147430864386	-0.397542995876671	0.277055117456996	-0.264935509668455	-0.237612163442875	0.256956086029546	19	1	41681935	8	uncommon	no	0.64351884	0.03744384	IBD	0.191438733937114	1.42661961919425	MetaXCan	yes
ANK1	chr8:41550166-41550719	chr8:41550166-41550719_ImmunePanel_Neutrophils	ImmunePanel_Neutrophils	ANK1	NA	0	NA	NA	89	31	4	-	Exon-Exon	circle	cis	-0.194712822157657	0.61843893268664	-0.864974189680757	0.344182074821781	-0.426816136105323	-0.289914767515926	0.246563940582794	199	1	41616879	8	linear	cis	-0.0226202598081159	0.298147430864386	-0.397542995876671	0.277055117456996	-0.264935509668455	-0.237612163442875	0.256956086029546	19	1	41681935	8	uncommon	no	0.53411241	0.02827069	CD	0.272367331164158	1.54866359159766	MetaXCan	yes
ANK1	chr8:41561559-41563759	chr8:41561559-41563759_TcellRedefRatio_CD4_CD8_Ratio	TcellRedefRatio_CD4_CD8_Ratio	ANK1	NA	-0.0310516389125545	NA	NA	10	18	20	-	Exon-Exon	circle	cis	-0.476258105084207	-0.295475106334322	-0.657041103834092	0.255665768678566	-0.566649604459149	-0.476258105084207	-0.385866605709265	2	1	41633377.5	8	linear	cis	-0.402087517413052	-0.242474219555927	-0.561700815270178	0.225727290564643	-0.481894166341615	-0.402087517413052	-0.32228086848449	2	1	41633377.5	8	common	no	0.64351884	0.03744384	IBD	0.191438733937114	1.42661961919425	MetaXCan	yes
ANK1	chr8:41561559-41563759	chr8:41561559-41563759_TcellRedefRatio_CD4_CD8_Ratio	TcellRedefRatio_CD4_CD8_Ratio	ANK1	NA	-0.0310516389125545	NA	NA	10	18	20	-	Exon-Exon	circle	cis	-0.476258105084207	-0.295475106334322	-0.657041103834092	0.255665768678566	-0.566649604459149	-0.476258105084207	-0.385866605709265	2	1	41633377.5	8	linear	cis	-0.402087517413052	-0.242474219555927	-0.561700815270178	0.225727290564643	-0.481894166341615	-0.402087517413052	-0.32228086848449	2	1	41633377.5	8	common	no	0.53411241	0.02827069	CD	0.272367331164158	1.54866359159766	MetaXCan	yes
ANK1	chr8:41518948-41521260	chr8:41518948-41521260_TcellRedefRatio_CD8_Treg_Ratio	TcellRedefRatio_CD8_Treg_Ratio	ANK1	0.0467024411835077	0.0515422776708645	-0.00483983648735681	13	13	41	19	-	Exon-Exon	circle	cis	-0.476258105084207	-0.295475106334322	-0.657041103834092	0.255665768678566	-0.566649604459149	-0.476258105084207	-0.385866605709265	2	1	41633377.5	8	linear	cis	-0.402087517413052	-0.242474219555927	-0.561700815270178	0.225727290564643	-0.481894166341615	-0.402087517413052	-0.32228086848449	2	1	41633377.5	8	common	no	0.64351884	0.03744384	IBD	0.191438733937114	1.42661961919425	MetaXCan	yes
ANK1	chr8:41518948-41521260	chr8:41518948-41521260_TcellRedefRatio_CD8_Treg_Ratio	TcellRedefRatio_CD8_Treg_Ratio	ANK1	0.0467024411835077	0.0515422776708645	-0.00483983648735681	13	13	41	19	-	Exon-Exon	circle	cis	-0.476258105084207	-0.295475106334322	-0.657041103834092	0.255665768678566	-0.566649604459149	-0.476258105084207	-0.385866605709265	2	1	41633377.5	8	linear	cis	-0.402087517413052	-0.242474219555927	-0.561700815270178	0.225727290564643	-0.481894166341615	-0.402087517413052	-0.32228086848449	2	1	41633377.5	8	common	no	0.53411241	0.02827069	CD	0.272367331164158	1.54866359159766	MetaXCan	yes
ANK1	chr8:41550166-41550719	chr8:41550166-41550719_ImmunePanel_Neutrophils	ImmunePanel_Neutrophils	ANK1	NA	0	NA	NA	89	31	4	-	Exon-Exon	circle	cis	-0.476258105084207	-0.295475106334322	-0.657041103834092	0.255665768678566	-0.566649604459149	-0.476258105084207	-0.385866605709265	2	1	41633377.5	8	linear	cis	-0.402087517413052	-0.242474219555927	-0.561700815270178	0.225727290564643	-0.481894166341615	-0.402087517413052	-0.32228086848449	2	1	41633377.5	8	common	no	0.64351884	0.03744384	IBD	0.191438733937114	1.42661961919425	MetaXCan	yes
ANK1	chr8:41550166-41550719	chr8:41550166-41550719_ImmunePanel_Neutrophils	ImmunePanel_Neutrophils	ANK1	NA	0	NA	NA	89	31	4	-	Exon-Exon	circle	cis	-0.476258105084207	-0.295475106334322	-0.657041103834092	0.255665768678566	-0.566649604459149	-0.476258105084207	-0.385866605709265	2	1	41633377.5	8	linear	cis	-0.402087517413052	-0.242474219555927	-0.561700815270178	0.225727290564643	-0.481894166341615	-0.402087517413052	-0.32228086848449	2	1	41633377.5	8	common	no	0.53411241	0.02827069	CD	0.272367331164158	1.54866359159766	MetaXCan	yes
ANK1	chr8:41518948-41519459	chr8:41518948-41519459_ImmCellRatio_T_NKcell_Ratio	ImmCellRatio_T_NKcell_Ratio	ANK1	0.0585358156046445	0.0505095406909142	0.00802627491373024	10	13	19	19	-	Exon-Exon	circle	cis	-0.194712822157657	0.61843893268664	-0.864974189680757	0.344182074821781	-0.426816136105323	-0.289914767515926	0.246563940582794	199	1	41616879	8	linear	cis	-0.0226202598081159	0.298147430864386	-0.397542995876671	0.277055117456996	-0.264935509668455	-0.237612163442875	0.256956086029546	19	1	41681935	8	uncommon	no	0.64351884	0.03744384	IBD	0.191438733937114	1.42661961919425	MetaXCan	yes
ANK1	chr8:41518948-41519459	chr8:41518948-41519459_ImmCellRatio_T_NKcell_Ratio	ImmCellRatio_T_NKcell_Ratio	ANK1	0.0585358156046445	0.0505095406909142	0.00802627491373024	10	13	19	19	-	Exon-Exon	circle	cis	-0.194712822157657	0.61843893268664	-0.864974189680757	0.344182074821781	-0.426816136105323	-0.289914767515926	0.246563940582794	199	1	41616879	8	linear	cis	-0.0226202598081159	0.298147430864386	-0.397542995876671	0.277055117456996	-0.264935509668455	-0.237612163442875	0.256956086029546	19	1	41681935	8	uncommon	no	0.53411241	0.02827069	CD	0.272367331164158	1.54866359159766	MetaXCan	yes
ANK1	chr8:41561559-41563759	chr8:41561559-41563759_ImmunePanel_Basophils	ImmunePanel_Basophils	ANK1	-0.034133803224038	NA	NA	9	NA	18	20	-	Exon-Exon	circle	cis	-0.194712822157657	0.61843893268664	-0.864974189680757	0.344182074821781	-0.426816136105323	-0.289914767515926	0.246563940582794	199	1	41616879	8	linear	cis	-0.0226202598081159	0.298147430864386	-0.397542995876671	0.277055117456996	-0.264935509668455	-0.237612163442875	0.256956086029546	19	1	41681935	8	uncommon	no	0.64351884	0.03744384	IBD	0.191438733937114	1.42661961919425	MetaXCan	yes
ANK1	chr8:41561559-41563759	chr8:41561559-41563759_ImmunePanel_Basophils	ImmunePanel_Basophils	ANK1	-0.034133803224038	NA	NA	9	NA	18	20	-	Exon-Exon	circle	cis	-0.194712822157657	0.61843893268664	-0.864974189680757	0.344182074821781	-0.426816136105323	-0.289914767515926	0.246563940582794	199	1	41616879	8	linear	cis	-0.0226202598081159	0.298147430864386	-0.397542995876671	0.277055117456996	-0.264935509668455	-0.237612163442875	0.256956086029546	19	1	41681935	8	uncommon	no	0.53411241	0.02827069	CD	0.272367331164158	1.54866359159766	MetaXCan	yes
ANK1	chr8:41518948-41521260	chr8:41518948-41521260_TcellRedefRatio_CD8_Treg_Ratio	TcellRedefRatio_CD8_Treg_Ratio	ANK1	0.0467024411835077	0.0515422776708645	-0.00483983648735681	13	13	41	19	-	Exon-Exon	circle	cis	-0.194712822157657	0.61843893268664	-0.864974189680757	0.344182074821781	-0.426816136105323	-0.289914767515926	0.246563940582794	199	1	41616879	8	linear	cis	-0.0226202598081159	0.298147430864386	-0.397542995876671	0.277055117456996	-0.264935509668455	-0.237612163442875	0.256956086029546	19	1	41681935	8	uncommon	no	0.64351884	0.03744384	IBD	0.191438733937114	1.42661961919425	MetaXCan	yes
ANK1	chr8:41518948-41521260	chr8:41518948-41521260_TcellRedefRatio_CD8_Treg_Ratio	TcellRedefRatio_CD8_Treg_Ratio	ANK1	0.0467024411835077	0.0515422776708645	-0.00483983648735681	13	13	41	19	-	Exon-Exon	circle	cis	-0.194712822157657	0.61843893268664	-0.864974189680757	0.344182074821781	-0.426816136105323	-0.289914767515926	0.246563940582794	199	1	41616879	8	linear	cis	-0.0226202598081159	0.298147430864386	-0.397542995876671	0.277055117456996	-0.264935509668455	-0.237612163442875	0.256956086029546	19	1	41681935	8	uncommon	no	0.53411241	0.02827069	CD	0.272367331164158	1.54866359159766	MetaXCan	yes
ANK1	chr8:41561559-41563759	chr8:41561559-41563759_ImmunePanel_Basophils	ImmunePanel_Basophils	ANK1	-0.034133803224038	NA	NA	9	NA	18	20	-	Exon-Exon	circle	cis	-0.476258105084207	-0.295475106334322	-0.657041103834092	0.255665768678566	-0.566649604459149	-0.476258105084207	-0.385866605709265	2	1	41633377.5	8	linear	cis	-0.402087517413052	-0.242474219555927	-0.561700815270178	0.225727290564643	-0.481894166341615	-0.402087517413052	-0.32228086848449	2	1	41633377.5	8	common	no	0.64351884	0.03744384	IBD	0.191438733937114	1.42661961919425	MetaXCan	yes
ANK1	chr8:41561559-41563759	chr8:41561559-41563759_ImmunePanel_Basophils	ImmunePanel_Basophils	ANK1	-0.034133803224038	NA	NA	9	NA	18	20	-	Exon-Exon	circle	cis	-0.476258105084207	-0.295475106334322	-0.657041103834092	0.255665768678566	-0.566649604459149	-0.476258105084207	-0.385866605709265	2	1	41633377.5	8	linear	cis	-0.402087517413052	-0.242474219555927	-0.561700815270178	0.225727290564643	-0.481894166341615	-0.402087517413052	-0.32228086848449	2	1	41633377.5	8	common	no	0.53411241	0.02827069	CD	0.272367331164158	1.54866359159766	MetaXCan	yes
ANK1	chr8:41561559-41563759	chr8:41561559-41563759_TcellRedefRatio_CD4_CD8_Ratio	TcellRedefRatio_CD4_CD8_Ratio	ANK1	NA	-0.0310516389125545	NA	NA	10	18	20	-	Exon-Exon	circle	cis	-0.194712822157657	0.61843893268664	-0.864974189680757	0.344182074821781	-0.426816136105323	-0.289914767515926	0.246563940582794	199	1	41616879	8	linear	cis	-0.0226202598081159	0.298147430864386	-0.397542995876671	0.277055117456996	-0.264935509668455	-0.237612163442875	0.256956086029546	19	1	41681935	8	uncommon	no	0.64351884	0.03744384	IBD	0.191438733937114	1.42661961919425	MetaXCan	yes
ANK1	chr8:41561559-41563759	chr8:41561559-41563759_TcellRedefRatio_CD4_CD8_Ratio	TcellRedefRatio_CD4_CD8_Ratio	ANK1	NA	-0.0310516389125545	NA	NA	10	18	20	-	Exon-Exon	circle	cis	-0.194712822157657	0.61843893268664	-0.864974189680757	0.344182074821781	-0.426816136105323	-0.289914767515926	0.246563940582794	199	1	41616879	8	linear	cis	-0.0226202598081159	0.298147430864386	-0.397542995876671	0.277055117456996	-0.264935509668455	-0.237612163442875	0.256956086029546	19	1	41681935	8	uncommon	no	0.53411241	0.02827069	CD	0.272367331164158	1.54866359159766	MetaXCan	yes
ANKFY1/Y_RNA	chr17:4092677-4096155	chr17:4092677-4096155_ImmunePanel_B_cells	ImmunePanel_B_cells	ANKFY1/Y_RNA	-0.0823134770396815	-0.0823134770396815	0	5	5	11	1	-/+	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
